ཕ ཕ {'rel_weight': 0.9984035813912366, 'rel_center': 0.9998178442641872, 'rel_inertia': 0.9999545038672774}
ཕ བ {'rel_weight': 0.9984704708369183, 'rel_center': 0.9995564902011087, 'rel_inertia': 0.9998924848380476}
ཕ མ {'rel_weight': 0.9934816330131664, 'rel_center': 0.9996322520486013, 'rel_inertia': 0.9999195162379148}
ཕ ཙ {'rel_weight': 0.9860206727594324, 'rel_center': 0.99785454942729, 'rel_inertia': 0.9994669912117942}
ཕ ཚ {'rel_weight': 0.9817982765007821, 'rel_center': 0.998117830293708, 'rel_inertia': 0.9994176229270095}
ཕ ཛ {'rel_weight': 0.9849253580863964, 'rel_center': 0.9980069659226368, 'rel_inertia': 0.9994079130644022}
ཕ ཝ {'rel_weight': 0.992411401882261, 'rel_center': 0.9992040212893686, 'rel_inertia': 0.9998636182788244}
ཕ ཞ {'rel_weight': 0.9855078536758736, 'rel_center': 0.9979538302633385, 'rel_inertia': 0.9995425449698383}
ཕ ཟ {'rel_weight': 0.9946103924090433, 'rel_center': 0.9997651491695773, 'rel_inertia': 0.9999092786205874}
ཕ འ {'rel_weight': 0.9990139475830812, 'rel_center': 0.9996496347600002, 'rel_inertia': 0.9999861621057576}
ཕ ཡ {'rel_weight': 0.9995379149075869, 'rel_center': 0.999396901536455, 'rel_inertia': 0.999902842307999}
ཕ ར {'rel_weight': 0.9962842817975505, 'rel_center': 0.9998234843176566, 'rel_inertia': 0.9998888936505848}
ཕ ལ {'rel_weight': 0.9967636561582685, 'rel_center': 0.9998111017517437, 'rel_inertia': 0.9999720821505114}
ཕ ཤ {'rel_weight': 0.9926455149421465, 'rel_center': 0.9979687809469009, 'rel_inertia': 0.9996398465625708}
ཕ ས {'rel_weight': 0.9948584407701124, 'rel_center': 0.999336226674544, 'rel_inertia': 0.9998972732399432}
ཕ ཧ {'rel_weight': 0.9905273491622295, 'rel_center': 0.9983267426562119, 'rel_inertia': 0.9996401329863813}
ཕ ཨ {'rel_weight': 0.9898110746813892, 'rel_center': 0.9998676499983555, 'rel_inertia': 0.9998329902847659}
ཕ ཀྵ {'rel_weight': 0.969131087724831, 'rel_center': 0.9953453567135436, 'rel_inertia': 0.9987978985874828}
ཕ ཪ {'rel_weight': 0.9961672252676076, 'rel_center': 0.9996368617736848, 'rel_inertia': 0.9999037966124417}
ཕ ཫ {'rel_weight': 0.9900329056865586, 'rel_center': 0.9987933964613053, 'rel_inertia': 0.9996877179790218}
ཕ ཬ {'rel_weight': 0.9900329056865586, 'rel_center': 0.9987933964613053, 'rel_inertia': 0.9996877179790218}
བ ཀ {'rel_weight': 0.994921616650667, 'rel_center': 0.9989360252866055, 'rel_inertia': 0.9995652690768625}
བ ཁ {'rel_weight': 0.9945035576151571, 'rel_center': 0.9995668958930426, 'rel_inertia': 0.999864731620492}
བ ག {'rel_weight': 0.9903229672600578, 'rel_center': 0.9990711331276451, 'rel_inertia': 0.9995502621701488}
བ ང {'rel_weight': 0.9999083866101934, 'rel_center': 0.9991716090235311, 'rel_inertia': 0.9999915908528407}
བ ཅ {'rel_weight': 0.9920983246308567, 'rel_center': 0.9999902455228654, 'rel_inertia': 0.9999724235511708}
བ ཆ {'rel_weight': 0.9876696859146881, 'rel_center': 0.9997422269892094, 'rel_inertia': 0.9999182769225479}
བ ཇ {'rel_weight': 0.9907995545605391, 'rel_center': 0.9988942551496768, 'rel_inertia': 0.999913601650576}
བ ཉ {'rel_weight': 0.9888263159129322, 'rel_center': 0.9980433839115289, 'rel_inertia': 0.9996953359441413}
བ ཏ {'rel_weight': 0.992271122365534, 'rel_center': 0.9987091185152698, 'rel_inertia': 0.9996005232970996}
བ ཐ {'rel_weight': 0.991844702149314, 'rel_center': 0.9996733777376252, 'rel_inertia': 0.9999644496516372}
བ ད {'rel_weight': 0.9927477096660154, 'rel_center': 0.9981856926338717, 'rel_inertia': 0.9995294892573023}
བ ན {'rel_weight': 0.9873658963488842, 'rel_center': 0.9981296726149701, 'rel_inertia': 0.9995832183717112}
བ པ {'rel_weight': 0.9986430612627166, 'rel_center': 0.9996150932812102, 'rel_inertia': 0.9999467666551067}
བ ཕ {'rel_weight': 0.9983106818985342, 'rel_center': 0.9999152036798632, 'rel_inertia': 0.9999657319941117}
བ བ {'rel_weight': 0.9983775713442159, 'rel_center': 0.9997989841645228, 'rel_inertia': 0.999949556633483}
བ མ {'rel_weight': 0.993388733520464, 'rel_center': 0.9997050236270835, 'rel_inertia': 0.9999675613259021}
བ ཙ {'rel_weight': 0.98592777326673, 'rel_center': 0.998085841317082, 'rel_inertia': 0.9995253471148293}
བ ཚ {'rel_weight': 0.9817053770080797, 'rel_center': 0.9983491678969543, 'rel_inertia': 0.9994755446706385}
བ ཛ {'rel_weight': 0.984832458593694, 'rel_center': 0.9982478411677125, 'rel_inertia': 0.9994653502233073}
བ ཝ {'rel_weight': 0.9923185023895585, 'rel_center': 0.9990083471223542, 'rel_inertia': 0.9998860058707462}
བ ཞ {'rel_weight': 0.9854149541831712, 'rel_center': 0.9977884653241282, 'rel_inertia': 0.9995920172648881}
བ ཟ {'rel_weight': 0.9945174929163408, 'rel_center': 0.9998919494059525, 'rel_inertia': 0.9999614506398157}
བ འ {'rel_weight': 0.9989210480903787, 'rel_center': 0.9994041312595494, 'rel_inertia': 0.9999314039524321}
བ ཡ {'rel_weight': 0.9994450154148845, 'rel_center': 0.9991519353322749, 'rel_inertia': 0.9998561037051121}
བ ར {'rel_weight': 0.9963771812902529, 'rel_center': 0.999802764068277, 'rel_inertia': 0.9998931270929036}
བ ལ {'rel_weight': 0.9968565556509709, 'rel_center': 0.9997446100638732, 'rel_inertia': 0.9999146364494752}
བ ཤ {'rel_weight': 0.9925526154494441, 'rel_center': 0.9977706981395358, 'rel_inertia': 0.9996982356646861}
བ ས {'rel_weight': 0.99476554127741, 'rel_center': 0.999532161787549, 'rel_inertia': 0.9999536923932054}
བ ཧ {'rel_weight': 0.9904344496695271, 'rel_center': 0.9980946397469453, 'rel_inertia': 0.9997009248394589}
བ ཨ {'rel_weight': 0.9897181751886868, 'rel_center': 0.9998563183784451, 'rel_inertia': 0.9998585873360285}
བ ཀྵ {'rel_weight': 0.9690381882321286, 'rel_center': 0.9951010243898726, 'rel_inertia': 0.9988566909510216}
བ ཪ {'rel_weight': 0.99626012476031, 'rel_center': 0.9998603260522106, 'rel_inertia': 0.9999139735276175}
བ ཫ {'rel_weight': 0.990125805179261, 'rel_center': 0.9985504616163189, 'rel_inertia': 0.9997327068210372}
བ ཬ {'rel_weight': 0.990125805179261, 'rel_center': 0.9985504616163189, 'rel_inertia': 0.9997327068210372}
མ ཀ {'rel_weight': 0.9998295620116466, 'rel_center': 0.9988001699737173, 'rel_inertia': 0.9995428800371706}
མ ཁ {'rel_weight': 0.9997523789528434, 'rel_center': 0.9996112294486795, 'rel_inertia': 0.9998514871543978}
མ ག {'rel_weight': 0.9955717885977441, 'rel_center': 0.9990111277005391, 'rel_inertia': 0.999528745632626}
མ ང {'rel_weight': 0.9946595652725071, 'rel_center': 0.9994356356347204, 'rel_inertia': 0.9999810314364664}
མ ཅ {'rel_weight': 0.997347145968543, 'rel_center': 0.9996928319212357, 'rel_inertia': 0.9999495178725479}
མ ཆ {'rel_weight': 0.9929185072523744, 'rel_center': 0.9998824855539554, 'rel_inertia': 0.9998986976606773}
མ ཇ {'rel_weight': 0.9960483758982255, 'rel_center': 0.9991089233232541, 'rel_inertia': 0.9998943046619408}
མ ཉ {'rel_weight': 0.9940751372506186, 'rel_center': 0.9980712018348891, 'rel_inertia': 0.99967300554466}
མ ཏ {'rel_weight': 0.9975199437032204, 'rel_center': 0.9989185859426779, 'rel_inertia': 0.9995749599050949}
མ ཐ {'rel_weight': 0.9970935234870003, 'rel_center': 0.9995633651065114, 'rel_inertia': 0.999953457157676}
མ ད {'rel_weight': 0.9979965310037018, 'rel_center': 0.9983296258444985, 'rel_inertia': 0.9995086402956477}
མ ན {'rel_weight': 0.9926147176865705, 'rel_center': 0.9982517566447311, 'rel_inertia': 0.9995592791943401}
མ པ {'rel_weight': 0.9933942399250303, 'rel_center': 0.9998188620020462, 'rel_inertia': 0.9999732554758436}
མ ཕ {'rel_weight': 0.9964404967637794, 'rel_center': 0.9997697044343878, 'rel_inertia': 0.9999835651031672}
མ བ {'rel_weight': 0.9963736073180978, 'rel_center': 0.9995509486809742, 'rel_inertia': 0.9999295252083539}
མ མ {'rel_weight': 0.9986375548581503, 'rel_center': 0.9997967547119248, 'rel_inertia': 0.9999560257761153}
མ ཙ {'rel_weight': 0.9911765946044163, 'rel_center': 0.9977994863361375, 'rel_inertia': 0.9995040221387677}
མ ཚ {'rel_weight': 0.986954198345766, 'rel_center': 0.9980619519089671, 'rel_inertia': 0.9994546187175164}
མ ཛ {'rel_weight': 0.9900812799313803, 'rel_center': 0.9980646780927501, 'rel_inertia': 0.9994448511987292}
མ ཝ {'rel_weight': 0.9975673237272449, 'rel_center': 0.9990192261506756, 'rel_inertia': 0.9998884673892978}
མ ཞ {'rel_weight': 0.9906637755208575, 'rel_center': 0.9977581341844268, 'rel_inertia': 0.9995773464098078}
མ ཟ {'rel_weight': 0.9997663142540272, 'rel_center': 0.9996245122517851, 'rel_inertia': 0.9999370469983989}
མ འ {'rel_weight': 0.9958301305719349, 'rel_center': 0.9995595570010816, 'rel_inertia': 0.999957282384642}
མ ཡ {'rel_weight': 0.9953061632474292, 'rel_center': 0.9993125948316396, 'rel_inertia': 0.9998819638700306}
མ ར {'rel_weight': 0.9911283599525665, 'rel_center': 0.9998844884144358, 'rel_inertia': 0.9998865579980373}
མ ལ {'rel_weight': 0.9916077343132845, 'rel_center': 0.9999418406333961, 'rel_inertia': 0.9999406299894079}
མ ཤ {'rel_weight': 0.9978014367871304, 'rel_center': 0.9978000829209919, 'rel_inertia': 0.9996768850460657}
མ ས {'rel_weight': 0.9999856373849036, 'rel_center': 0.9994447435879861, 'rel_inertia': 0.9999343152379195}
མ ཧ {'rel_weight': 0.9956832710072134, 'rel_center': 0.9982091800950347, 'rel_inertia': 0.9996762723297202}
མ ཨ {'rel_weight': 0.9949669965263731, 'rel_center': 0.9996981802511753, 'rel_inertia': 0.9998587812805848}
མ ཀྵ {'rel_weight': 0.974287009569815, 'rel_center': 0.9952881833705437, 'rel_inertia': 0.9988349400501646}
མ ཪ {'rel_weight': 0.9910113034226237, 'rel_center': 0.9996506418698676, 'rel_inertia': 0.9999058006803606}
མ ཫ {'rel_weight': 0.9848769838415746, 'rel_center': 0.9987099343905896, 'rel_inertia': 0.9997087822425141}
མ ཬ {'rel_weight': 0.9848769838415746, 'rel_center': 0.9987099343905896, 'rel_inertia': 0.9997087822425141}
ཙ ཀ {'rel_weight': 0.9930744417565712, 'rel_center': 0.9979980624915451, 'rel_inertia': 0.9999500843197909}
ཙ ཁ {'rel_weight': 0.9934925007920812, 'rel_center': 0.9982508755517918, 'rel_inertia': 0.9997213916648178}
ཙ ག {'rel_weight': 0.9976730911471805, 'rel_center': 0.9978609228745985, 'rel_inertia': 0.9999402408989536}
ཙ ང {'rel_weight': 0.9879044450174317, 'rel_center': 0.997723299342969, 'rel_inertia': 0.9996055043502089}
ཙ ཅ {'rel_weight': 0.9958977337763816, 'rel_center': 0.9983623222140401, 'rel_inertia': 0.9996374031480499}
ཙ ཆ {'rel_weight': 0.9996736275074498, 'rel_center': 0.9981068606217934, 'rel_inertia': 0.9996894618622917}
ཙ ཇ {'rel_weight': 0.9971965038466991, 'rel_center': 0.9976359773422987, 'rel_inertia': 0.9996936905634786}
ཙ ཉ {'rel_weight': 0.999169742494306, 'rel_center': 0.9968639164041349, 'rel_inertia': 0.9999133628371861}
ཙ ཏ {'rel_weight': 0.9957249360417042, 'rel_center': 0.9971214089845909, 'rel_inertia': 0.9998584504951031}
ཙ ཐ {'rel_weight': 0.9961513562579243, 'rel_center': 0.9981993890259385, 'rel_inertia': 0.9996330238851469}
ཙ ད {'rel_weight': 0.9952483487412228, 'rel_center': 0.9967226136513582, 'rel_inertia': 0.9999169322501785}
ཙ ན {'rel_weight': 0.9993698379416459, 'rel_center': 0.9967135320187523, 'rel_inertia': 0.9999235147035611}
ཙ པ {'rel_weight': 0.9866391196699549, 'rel_center': 0.9979814282371405, 'rel_inertia': 0.9995663432069525}
ཙ ཕ {'rel_weight': 0.989685376508704, 'rel_center': 0.9982810450298699, 'rel_inertia': 0.9995938524153558}
ཙ བ {'rel_weight': 0.9896184870630224, 'rel_center': 0.9985178905363989, 'rel_inertia': 0.9996587924607916}
ཙ མ {'rel_weight': 0.9946073248867743, 'rel_center': 0.9982015125004319, 'rel_inertia': 0.9996310350480188}
ཙ ཙ {'rel_weight': 0.9979317148594917, 'rel_center': 0.9996975267480572, 'rel_inertia': 0.9999150407949841}
ཙ ཚ {'rel_weight': 0.9937093186008414, 'rel_center': 0.999894207432187, 'rel_inertia': 0.9998642732803562}
ཙ ཛ {'rel_weight': 0.9968364001864557, 'rel_center': 0.9989335786716061, 'rel_inertia': 0.9998521321474438}
ཙ ཝ {'rel_weight': 0.9956775560176797, 'rel_center': 0.9976732450502869, 'rel_inertia': 0.9996415413104658}
ཙ ཞ {'rel_weight': 0.9974188957759329, 'rel_center': 0.9968287550048097, 'rel_inertia': 0.999849585867298}
ཙ ཟ {'rel_weight': 0.9934785654908974, 'rel_center': 0.9983726238257582, 'rel_inertia': 0.9996240039694699}
ཙ འ {'rel_weight': 0.9890750103168595, 'rel_center': 0.997807819078421, 'rel_inertia': 0.9995475969193061}
ཙ ཡ {'rel_weight': 0.9885510429923537, 'rel_center': 0.997581888640537, 'rel_inertia': 0.9995016141794612}
ཙ ར {'rel_weight': 0.9843732396974911, 'rel_center': 0.9981788849952056, 'rel_inertia': 0.9995487016931154}
ཙ ལ {'rel_weight': 0.9848526140582091, 'rel_center': 0.9981221571237174, 'rel_inertia': 0.999532334896889}
ཙ ཤ {'rel_weight': 0.9954434429577942, 'rel_center': 0.9966220078101709, 'rel_inertia': 0.9999113178512113}
ཙ ས {'rel_weight': 0.9932305171298282, 'rel_center': 0.9984610231559906, 'rel_inertia': 0.9996540129366691}
ཙ ཧ {'rel_weight': 0.9975616087377112, 'rel_center': 0.9966971233401247, 'rel_inertia': 0.9998769620292073}
ཙ ཨ {'rel_weight': 0.9982778832185515, 'rel_center': 0.9982698676090433, 'rel_inertia': 0.9996593089844685}
ཙ ཀྵ {'rel_weight': 0.9810421298248904, 'rel_center': 0.9936326960693417, 'rel_inertia': 0.9992466027279805}
ཙ ཪ {'rel_weight': 0.9842561831675483, 'rel_center': 0.99841817586313, 'rel_inertia': 0.9995646079503605}
ཙ ཫ {'rel_weight': 0.9781218635864992, 'rel_center': 0.9970353514984228, 'rel_inertia': 0.9996410934494503}
ཙ ཬ {'rel_weight': 0.9781218635864992, 'rel_center': 0.9970353514984228, 'rel_inertia': 0.9996410934494503}
ཚ ཀ {'rel_weight': 0.9890797635703674, 'rel_center': 0.9982117194237585, 'rel_inertia': 0.9999650205009821}
ཚ ཁ {'rel_weight': 0.9894978226058774, 'rel_center': 0.998476607646348, 'rel_inertia': 0.9996772398866904}
ཚ ག {'rel_weight': 0.9936784129609767, 'rel_center': 0.9980891422339878, 'rel_inertia': 0.9999848259788411}
ཚ ང {'rel_weight': 0.9839097668312279, 'rel_center': 0.9979472586603214, 'rel_inertia': 0.9995582364357507}
ཚ ཅ {'rel_weight': 0.9919030555901778, 'rel_center': 0.9986030584151313, 'rel_inertia': 0.9995900088476805}
ཚ ཆ {'rel_weight': 0.9963316943063464, 'rel_center': 0.9983477538003158, 'rel_inertia': 0.9996425676144555}
ཚ ཇ {'rel_weight': 0.9932018256604953, 'rel_center': 0.9978423243800421, 'rel_inertia': 0.999646881907642}
ཚ ཉ {'rel_weight': 0.9951750643081022, 'rel_center': 0.9970785533953106, 'rel_inertia': 0.9998648105332887}
ཚ ཏ {'rel_weight': 0.9917302578555004, 'rel_center': 0.9973631500430015, 'rel_inertia': 0.9998352780425709}
ཚ ཐ {'rel_weight': 0.9921566780717205, 'rel_center': 0.9984410275370168, 'rel_inertia': 0.9995863834983436}
ཚ ད {'rel_weight': 0.991253670555019, 'rel_center': 0.9969575616296059, 'rel_inertia': 0.9999655068740396}
ཚ ན {'rel_weight': 0.9966354838721503, 'rel_center': 0.9969453663431365, 'rel_inertia': 0.9999106131762524}
ཚ པ {'rel_weight': 0.9826444414837511, 'rel_center': 0.9982228544078536, 'rel_inertia': 0.9995197745371304}
ཚ ཕ {'rel_weight': 0.9856906983225002, 'rel_center': 0.9985217122388461, 'rel_inertia': 0.9995472940209821}
ཚ བ {'rel_weight': 0.9856238088768186, 'rel_center': 0.9987554098965531, 'rel_inertia': 0.9996116857869699}
ཚ མ {'rel_weight': 0.9906126467005705, 'rel_center': 0.9984356870926491, 'rel_inertia': 0.999584311648879}
ཚ ཙ {'rel_weight': 0.9980736069543045, 'rel_center': 0.9994628039639561, 'rel_inertia': 0.9999626350311432}
ཚ ཚ {'rel_weight': 0.9977039967870452, 'rel_center': 0.9997159415013009, 'rel_inertia': 0.9999127219834293}
ཚ ཛ {'rel_weight': 0.9991689216273405, 'rel_center': 0.9989342189562668, 'rel_inertia': 0.9999007926387741}
ཚ ཝ {'rel_weight': 0.9916828778314759, 'rel_center': 0.997905822515525, 'rel_inertia': 0.9995988033863304}
ཚ ཞ {'rel_weight': 0.9985864260378633, 'rel_center': 0.9970231920109852, 'rel_inertia': 0.9998497282867721}
ཚ ཟ {'rel_weight': 0.9894838873046936, 'rel_center': 0.9986147395876361, 'rel_inertia': 0.9995757762640336}
ཚ འ {'rel_weight': 0.9850803321306557, 'rel_center': 0.9980500498802097, 'rel_inertia': 0.9995009539638422}
ཚ ཡ {'rel_weight': 0.9845563648061499, 'rel_center': 0.9978235516271187, 'rel_inertia': 0.9994574086395732}
ཚ ར {'rel_weight': 0.9803785615112873, 'rel_center': 0.998418556942419, 'rel_inertia': 0.9995000536342018}
ཚ ལ {'rel_weight': 0.9808579358720053, 'rel_center': 0.998361557367993, 'rel_inertia': 0.9994859039673804}
ཚ ཤ {'rel_weight': 0.9914487647715904, 'rel_center': 0.9968321383074481, 'rel_inertia': 0.9998642739994331}
ཚ ས {'rel_weight': 0.9892358389436244, 'rel_center': 0.9986821522748663, 'rel_inertia': 0.9996069570531907}
ཚ ཧ {'rel_weight': 0.9935669305515074, 'rel_center': 0.9969276098797915, 'rel_inertia': 0.9998309247202286}
ཚ ཨ {'rel_weight': 0.9942832050323477, 'rel_center': 0.9985119679302276, 'rel_inertia': 0.9996181991791995}
ཚ ཀྵ {'rel_weight': 0.9850368080110942, 'rel_center': 0.9938638748702137, 'rel_inertia': 0.9992934341543596}
ཚ ཪ {'rel_weight': 0.9802615049813445, 'rel_center': 0.9986559222487688, 'rel_inertia': 0.999516018902668}
ཚ ཫ {'rel_weight': 0.9741271854002954, 'rel_center': 0.9972740065792994, 'rel_inertia': 0.9995974855506642}
ཚ ཬ {'rel_weight': 0.9741271854002954, 'rel_center': 0.9972740065792994, 'rel_inertia': 0.9995974855506642}
ཛ ཀ {'rel_weight': 0.992029322463669, 'rel_center': 0.9977298267992959, 'rel_inertia': 0.9999506372266472}
ཛ ཁ {'rel_weight': 0.992447381499179, 'rel_center': 0.9987129685436887, 'rel_inertia': 0.9996721531376851}
ཛ ག {'rel_weight': 0.9966279718542783, 'rel_center': 0.9977303067560194, 'rel_inertia': 0.9999771665137271}
ཛ ང {'rel_weight': 0.9868593257245295, 'rel_center': 0.9982716334306704, 'rel_inertia': 0.9995508361836735}
ཛ ཅ {'rel_weight': 0.9948526144834794, 'rel_center': 0.9985674627510291, 'rel_inertia': 0.9995824416868341}
ཛ ཆ {'rel_weight': 0.999281253199648, 'rel_center': 0.9983508289168004, 'rel_inertia': 0.999635451744902}
ཛ ཇ {'rel_weight': 0.9961513845537969, 'rel_center': 0.998324331931192, 'rel_inertia': 0.9996398404661351}
ཛ ཉ {'rel_weight': 0.9981246232014038, 'rel_center': 0.9966683783890825, 'rel_inertia': 0.9998549295343281}
ཛ ཏ {'rel_weight': 0.994679816748802, 'rel_center': 0.997298200127081, 'rel_inertia': 0.9998201420962785}
ཛ ཐ {'rel_weight': 0.9951062369650221, 'rel_center': 0.9982682431941089, 'rel_inertia': 0.9995795748272132}
ཛ ད {'rel_weight': 0.9942032294483206, 'rel_center': 0.9967493626183657, 'rel_inertia': 0.9999743467945583}
ཛ ན {'rel_weight': 0.9995850427654519, 'rel_center': 0.9966956281717669, 'rel_inertia': 0.9998956224963061}
ཛ པ {'rel_weight': 0.9855940003770527, 'rel_center': 0.9982213328168648, 'rel_inertia': 0.9995130954487987}
ཛ ཕ {'rel_weight': 0.9886402572158018, 'rel_center': 0.9985040503464724, 'rel_inertia': 0.9995405998792843}
ཛ བ {'rel_weight': 0.9885733677701202, 'rel_center': 0.9987646098298423, 'rel_inertia': 0.9996044007044732}
ཛ མ {'rel_weight': 0.9935622055938721, 'rel_center': 0.9985702301225785, 'rel_inertia': 0.9995774287370986}
ཛ ཙ {'rel_weight': 0.9989768341523939, 'rel_center': 0.9989503946001131, 'rel_inertia': 0.9999656086988687}
ཛ ཚ {'rel_weight': 0.9947544378937436, 'rel_center': 0.9991022327442082, 'rel_inertia': 0.9999203488769823}
ཛ ཛ {'rel_weight': 0.9978815194793579, 'rel_center': 0.9996841704118757, 'rel_inertia': 0.9999102768851206}
ཛ ཝ {'rel_weight': 0.9946324367247775, 'rel_center': 0.9976101322728589, 'rel_inertia': 0.9995947531313196}
ཛ ཞ {'rel_weight': 0.9984640150688351, 'rel_center': 0.9964981632915978, 'rel_inertia': 0.9998589181158175}
ཛ ཟ {'rel_weight': 0.9924334461979952, 'rel_center': 0.9985060825421739, 'rel_inertia': 0.9995670863770894}
ཛ འ {'rel_weight': 0.9880298910239573, 'rel_center': 0.9979773755357314, 'rel_inertia': 0.9994942215822752}
ཛ ཡ {'rel_weight': 0.9875059236994516, 'rel_center': 0.9977217946432838, 'rel_inertia': 0.9994526081128738}
ཛ ར {'rel_weight': 0.983328120404589, 'rel_center': 0.9984482922714831, 'rel_inertia': 0.9994901800958926}
ཛ ལ {'rel_weight': 0.9838074947653069, 'rel_center': 0.9984073947724377, 'rel_inertia': 0.9994793757943874}
ཛ ཤ {'rel_weight': 0.994398323664892, 'rel_center': 0.9964006474940593, 'rel_inertia': 0.9998562140434614}
ཛ ས {'rel_weight': 0.992185397836926, 'rel_center': 0.998922985592871, 'rel_inertia': 0.9995997285316439}
ཛ ཧ {'rel_weight': 0.996516489444809, 'rel_center': 0.9966625531783317, 'rel_inertia': 0.9998179550867957}
ཛ ཨ {'rel_weight': 0.9972327639256493, 'rel_center': 0.9984239098232159, 'rel_inertia': 0.9996150272219019}
ཛ ཀྵ {'rel_weight': 0.9820872491177925, 'rel_center': 0.9936717841571022, 'rel_inertia': 0.9992997140700469}
ཛ ཪ {'rel_weight': 0.9832110638746461, 'rel_center': 0.9986845511471473, 'rel_inertia': 0.99950646752724}
ཛ ཫ {'rel_weight': 0.977076744293597, 'rel_center': 0.9971162320832749, 'rel_inertia': 0.9995835566827118}
ཛ ཬ {'rel_weight': 0.977076744293597, 'rel_center': 0.9971162320832749, 'rel_inertia': 0.9995835566827118}
ཝ ཀ {'rel_weight': 0.9994513283627868, 'rel_center': 0.9993048509541381, 'rel_inertia': 0.9995497983721415}
ཝ ཁ {'rel_weight': 0.9998693873982968, 'rel_center': 0.9985896098984717, 'rel_inertia': 0.9998759274474981}
ཝ ག {'rel_weight': 0.9959500222466039, 'rel_center': 0.9996005618396011, 'rel_inertia': 0.9995396242143203}
ཝ ང {'rel_weight': 0.9942813316236473, 'rel_center': 0.9985574370486465, 'rel_inertia': 0.9999277532329814}
ཝ ཅ {'rel_weight': 0.9977253796174028, 'rel_center': 0.9989064535831493, 'rel_inertia': 0.9999170367321387}
ཝ ཆ {'rel_weight': 0.9932967409012342, 'rel_center': 0.9990584622663726, 'rel_inertia': 0.9998951853892385}
ཝ ཇ {'rel_weight': 0.9964266095470853, 'rel_center': 0.998190813609494, 'rel_inertia': 0.9998927952649472}
ཝ ཉ {'rel_weight': 0.9944533708994784, 'rel_center': 0.9990974958004912, 'rel_inertia': 0.9996778584449336}
ཝ ཏ {'rel_weight': 0.9978981773520802, 'rel_center': 0.9993888776534471, 'rel_inertia': 0.999562531040223}
ཝ ཐ {'rel_weight': 0.9974717571358601, 'rel_center': 0.9992221499230741, 'rel_inertia': 0.9999398132966111}
ཝ ད {'rel_weight': 0.9983747646525616, 'rel_center': 0.9992109172524624, 'rel_inertia': 0.9995224407338007}
ཝ ན {'rel_weight': 0.9929929513354303, 'rel_center': 0.9991915363606212, 'rel_inertia': 0.9995581950464983}
ཝ པ {'rel_weight': 0.9930160062761705, 'rel_center': 0.999152006229125, 'rel_inertia': 0.9999391997409124}
ཝ ཕ {'rel_weight': 0.9960622631149196, 'rel_center': 0.9989533130024338, 'rel_inertia': 0.9999502499477215}
ཝ བ {'rel_weight': 0.995995373669238, 'rel_center': 0.9987142741336352, 'rel_inertia': 0.9999140047501238}
ཝ མ {'rel_weight': 0.9990157885070101, 'rel_center': 0.9987809001586367, 'rel_inertia': 0.9999387574804535}
ཝ ཙ {'rel_weight': 0.9915548282532761, 'rel_center': 0.9972104708876128, 'rel_inertia': 0.9995159730549581}
ཝ ཚ {'rel_weight': 0.9873324319946258, 'rel_center': 0.9974637898697571, 'rel_inertia': 0.9994686574929083}
ཝ ཛ {'rel_weight': 0.9904595135802401, 'rel_center': 0.9971759938796817, 'rel_inertia': 0.999460625602132}
ཝ ཝ {'rel_weight': 0.9979455573761047, 'rel_center': 0.9998228685148315, 'rel_inertia': 0.9999433021281985}
ཝ ཞ {'rel_weight': 0.9910420091697173, 'rel_center': 0.9987440019758028, 'rel_inertia': 0.999609962850813}
ཝ ཟ {'rel_weight': 0.999855452097113, 'rel_center': 0.9989825811586424, 'rel_inertia': 0.9998836629220863}
ཝ འ {'rel_weight': 0.9954518969230751, 'rel_center': 0.9993994512153885, 'rel_inertia': 0.9999249373507166}
ཝ ཡ {'rel_weight': 0.9949279295985693, 'rel_center': 0.9995728624976747, 'rel_inertia': 0.999903479369926}
ཝ ར {'rel_weight': 0.9907501263037067, 'rel_center': 0.998963582743645, 'rel_inertia': 0.9998205780188645}
ཝ ལ {'rel_weight': 0.9912295006644247, 'rel_center': 0.998976984955959, 'rel_inertia': 0.9999175030478531}
ཝ ཤ {'rel_weight': 0.9981796704359902, 'rel_center': 0.9988274144897401, 'rel_inertia': 0.9996858075351781}
ཝ ས {'rel_weight': 0.9996074037360438, 'rel_center': 0.9984660497273983, 'rel_inertia': 0.9999181451831524}
ཝ ཧ {'rel_weight': 0.9960615046560732, 'rel_center': 0.9991656585267292, 'rel_inertia': 0.9996688728453417}
ཝ ཨ {'rel_weight': 0.9953452301752329, 'rel_center': 0.999055770399069, 'rel_inertia': 0.999912935498383}
ཝ ཀྵ {'rel_weight': 0.9746652432186748, 'rel_center': 0.996113826087337, 'rel_inertia': 0.9988481817017684}
ཝ ཪ {'rel_weight': 0.9906330697737639, 'rel_center': 0.9987773823356451, 'rel_inertia': 0.9998399428489708}
ཝ ཫ {'rel_weight': 0.9844987501927148, 'rel_center': 0.9994840730902547, 'rel_inertia': 0.99965852597698}
ཝ ཬ {'rel_weight': 0.9844987501927148, 'rel_center': 0.9994840730902547, 'rel_inertia': 0.99965852597698}
ཞ ཀ {'rel_weight': 0.9922648890344501, 'rel_center': 0.998691862772555, 'rel_inertia': 0.9998000849222884}
ཞ ཁ {'rel_weight': 0.99268294806996, 'rel_center': 0.9973583072213895, 'rel_inertia': 0.9997984375048673}
